Unnamed: 0,Merged_ID,Region,Dataset,LAT,LONG,SEASON,CRLPARHA,GEN,EDU,SOCCAT,CRARHA,HHMEM,SPRODMR,HIFAG,INFRCR,DISMR,SOPER,SOILTEX,DCLASS,PCRR,PCRRB,SDATE,SDATE_rel,TDATE,TDATE_rel,HDATE,VARTYPE,EST_line,EST_binary,SRATEHA,IRRIAVA,IRRINU,WSEV,INSEV,DISEV,DRSEV,FLSEV,LOD,TOTSSP,TOTTSP,TOTMOP,TOTGYP,TOTBOR,TOTZNSO4,Organic_fert_kg_plot,N_in_NPK,N_in_NPKS,N_in_BOFERT,N_in_FTDOFERT,N_in_STDOFERT,N_in_TTDOFERT,BUREA,FTDUREA,FTDUREADY,STDUREA,STDUREADY,TTDUREA,TTDUREADY,BDAP,FTDDAP,FTDDAPDY,STDDAP,STDDAPDY,TTDDAP,TTDDAPDY,BNPK,FTDNPK,FTDNPKDY,STDNPK,STDNPKDY,TTDNPK,TTDNPKDY,BNPKS,FTDNPKS,FTDNPKSDY,STDNPKS,STDNPKSDY,TTDNPKS,TTDNPKSDY,BOFERTAT,FTDOFERTAT,FTDOFERTDY,STDOFERTAT,STDOFERTDY,TTDOFERTAT,TTDOFERTDY,FourthTDUREA,FourthTDUREADY,yield_kg_ha,FGPRICE_quintal,Urea_price,CRARHA_riceonly,Total_landholding_ha,Largest_plot_leased_or_owned,SoilGrids_bdod,SoilGrids_cfvo,SoilGrids_clay,SoilGrids_nitrogen,SoilGrids_ocd,SoilGrids_phh2o,SoilGrids_sand,SoilGrids_silt,SoilGrids_soc,year,total_precip,num_dry_days,num_wet_days,avg_dspell_length,avg_wspell_length,monsoon_onset,monsoon_retreat,Nursery_duration,Crop_duration,Field_duration,TDATE_yday,Transplanting_year,Harvest_year,monsoon_length,P2O5_ha,K2O_ha,GYP_ha,BOR_ha,Zn_ha,Organic_ha,UREA_N,DAP_N,NPK_N,NPKS_N,OFERT_N,Total_N,N_kg_ha,PFPn,Nperc_pre_7_DAT,MaxUnsplit_Nperc_within_1_days,Nperc_7to30_DAT,SDATE_year,TDATE_year,HDATE_year
664,AP_1596,AP,AP,17.77,82.92,Kharif,1.21405880091459,male,2.0,General,2.02343133485765,6.0,50.0,40.0,60.0,15.0,2.0,2.0,3.0,10.0,no,2018-07-14,13.0,2018-08-23,23.0,2018-12-28,Improved,Line,Transplanted,75.0,0.0,0.0,2.0,2.0,1.0,2.0,,0.0,0.0,0.0,150.0,0.0,0.0,50.0,18210.8820137189,0.15,0.15,0.0,0.0,0.0,0.0,350.0,30.0,35.0,0.0,,0.0,,300.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,0,,0,,,,5765.78333333333,1300.0,,1.2,,Owned,1.29999995231628,11.0,29.0,1.79999995231628,2.70000004768372,6.30000019073486,38.0,33.0,21.2999992370605,2018.0,1241.67834472656,263.0,102.0,18.6363639831543,7.5,173.0,283.0,40.0,167.0,127.0,235.0,2018.0,2018.0,110.0,113.6683,74.1315000000001,0.0,0.0,14.8263,15000.0,174.8,54.0,0.0,0.0,0.0,228.8,188.458746666667,30.5944055944056,93.9685314685315,93.9675144466629,0.0,2018,2018.0,2018.0
665,AP_1597,AP,AP,16.41,80.09,Kharif,0.202343133485765,male,2.0,General,0.809372533943061,5.0,90.0,95.0,85.0,7.0,2.0,2.0,4.0,0.0,no,2018-07-19,18.0,2018-08-23,23.0,2018-12-30,Improved,Line,Transplanted,75.0,1.0,8.0,2.0,2.0,2.0,,,0.0,25.0,0.0,50.0,0.0,0.0,0.0,4046.8626697153,0.15,0.15,0.0,0.0,0.14,0.0,23.0,23.0,15.0,23.0,45.0,10.0,85.0,0.0,50.0,15.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,50,45.0,0,,,,5633.994,1300.0,,0.2,,Owned,1.39999997615814,14.0,29.0,1.89999997615814,2.59999990463257,6.69999980926514,38.0,33.0,26.2000007629395,2018.0,831.880126953125,266.0,99.0,16.615385055542,14.3333330154419,173.0,283.0,35.0,164.0,129.0,235.0,2018.0,2018.0,110.0,135.90775,148.263,0.0,0.0,0.0,20000.0,36.34,9.0,0.0,0.0,7.0,52.34,258.669514,21.7806648834543,20.2139854795567,37.4106706675917,37.4092472296523,2018,2018.0,2018.0
666,AP_1598,AP,AP,16.49,79.91,Kharif,0.809372533943061,male,1.0,General,3.23749013577224,3.0,0.0,90.0,30.0,7.0,2.0,2.0,4.0,100.0,no,2018-07-18,17.0,2018-08-23,23.0,2018-12-20,Improved,Line,Transplanted,75.0,1.0,8.0,2.0,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.28,0.2,0.2,0.0,0.0,45.0,20.0,45.0,40.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,200.0,150,20.0,150,40.0,0,,,,5559.8625,1150.0,,1.2,,Owned,1.39999997615814,13.0,30.0,1.89999997615814,2.5,6.59999990463257,38.0,32.0,20.1000003814697,2018.0,830.896911621094,269.0,96.0,15.6428575515747,9.75,173.0,282.0,36.0,155.0,119.0,235.0,2018.0,2018.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4,0.0,0.0,0.0,116.0,157.4,194.471635,28.5895806861499,35.5781448538755,35.5784533821603,32.2109275730623,2018,2018.0,2018.0
667,AP_1599,AP,AP,16.51,80.16,Kharif,0.202343133485765,male,2.0,OBC,1.21405880091459,4.0,0.0,80.0,35.0,25.0,2.0,2.0,4.0,100.0,no,2018-07-18,17.0,2018-08-23,23.0,2018-12-28,Improved,Line,Transplanted,75.0,1.0,8.0,3.0,2.0,2.0,,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,809.372533943061,0.15,0.15,0.0,0.14,0.0,0.0,23.0,10.0,20.0,10.0,60.0,0.0,,25.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,25,20.0,0,,0,,,,5559.8625,1250.0,,0.2,,Leased,1.39999997615814,12.0,36.0,1.89999997615814,2.5,6.69999980926514,35.0,29.0,26.6000003814697,2018.0,906.898681640625,264.0,101.0,15.4285717010498,9.75,173.0,276.0,36.0,163.0,127.0,235.0,2018.0,2018.0,103.0,56.8341500000001,29.6526,0.0,0.0,0.0,4000.00000000001,19.78,4.5,0.0,0.0,3.5,27.78,137.291538,40.4967602591792,54.2836573074154,54.2859385842119,29.1576673866091,2018,2018.0,2018.0
670,AP_1600,AP,AP,16.93,80.21,Kharif,0.303514700228648,male,3.0,OBC,3.64217640274377,4.0,0.0,100.0,30.0,15.0,2.0,2.0,3.0,100.0,no,2018-07-14,13.0,2018-08-23,23.0,2018-12-12,Improved,Random,Transplanted,50.0,1.0,12.0,2.0,2.0,2.0,,2.0,0.0,0.0,0.0,75.0,0.0,0.0,6.0,3945.69110297242,0.15,0.15,0.0,0.0,0.0,0.0,0.0,18.75,30.0,18.75,50.0,18.75,70.0,0.0,37.5,30.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,75.0,0.0,,0.0,,0,,0.0,0,,0,,0,,,,5561.50986666667,1600.0,,1.2,,Owned,1.29999995231628,6.0,30.0,1.39999997615814,2.40000009536743,6.69999980926514,35.0,35.0,30.2000007629395,2018.0,1026.78601074219,268.0,97.0,18.5,10.3333330154419,174.0,264.0,40.0,151.0,111.0,235.0,2018.0,2018.0,90.0,93.8998999999999,185.32875,0.0,0.0,7.11662399999999,13000.0,25.875,6.75,0.0,11.25,0.0,43.875,144.556425,38.4729344729345,25.6410256410256,35.045138948338,35.042735042735,2018,2018.0,2018.0
671,AP_1601,AP,AP,16.85,80.2,Kharif,0.101171566742883,male,3.0,General,2.91374112219502,4.0,100.0,100.0,40.0,18.0,3.0,3.0,3.0,100.0,no,2018-07-18,17.0,2018-08-23,23.0,2018-12-12,Improved,Random,Transplanted,75.0,1.0,12.0,2.0,2.0,2.0,,,20.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.21,0.0,7.8,11.72,15.0,0.0,,27.34,65.0,15.63,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,15.63,15.0,7.8,45.0,0,,0.0,0,,8,45.0,0,,,,5564.8046,1733.0,,1.28,,Leased,1.39999997615814,10.0,30.0,1.89999997615814,2.40000009536743,6.59999990463257,38.0,32.0,21.5,2018.0,1027.54809570312,267.0,98.0,18.25,11.25,173.0,264.0,36.0,147.0,111.0,235.0,2018.0,2018.0,91.0,105.80344206,80.9960768999997,0.0,0.0,0.0,0.0,21.5556,2.8134,0.0,3.5145,1.68,29.5635,292.211546699999,19.0437532768448,21.653051905221,42.5410978463571,26.1663876063389,2018,2018.0,2018.0
672,AP_1602,AP,AP,15.95,80.5,Kharif,1.01171566742883,male,1.0,SC,3.23749013577224,6.0,75.0,100.0,65.0,10.0,2.0,2.0,4.0,10.0,yes,2018-07-19,18.0,2018-08-23,23.0,2019-01-10,Improved,Line,Transplanted,50.0,1.0,9.0,2.0,2.0,2.0,2.0,,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.2,0.0,0.0,125.0,10.0,75.0,25.0,75.0,45.0,0.0,190.0,10.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,125,25.0,0,,,,5559.8625,1770.0,,3.2,,Leased,1.29999995231628,5.0,27.0,2.09999990463257,3.29999995231628,6.69999980926514,37.0,36.0,26.2999992370605,2018.0,801.472351074219,273.0,92.0,20.6363639831543,8.19999980926514,179.0,289.0,35.0,175.0,140.0,235.0,2018.0,2019.0,110.0,86.3879079999997,74.1314999999997,0.0,0.0,0.0,0.0,126.5,34.2,0.0,0.0,25.0,185.7,183.549593999999,30.2907915993539,0.0,49.3763009903473,81.421647819063,2018,2018.0,2019.0
673,AP_1603,AP,AP,16.27,80.0,Kharif,0.809372533943061,male,1.0,General,6.07029400457295,4.0,65.0,30.0,35.0,5.0,2.0,2.0,4.0,20.0,no,2018-07-11,10.0,2018-08-23,23.0,2019-01-02,Improved,Line,Transplanted,37.5,1.0,9.0,2.0,2.0,2.0,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18615.5682806904,0.15,0.15,0.0,0.0,0.2,0.17,0.0,100.0,10.0,50.0,30.0,50.0,50.0,0.0,100.0,10.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,200,30.0,150,50.0,,,5559.8625,1400.0,,3.2,,Leased,1.39999997615814,14.0,31.0,1.70000004768372,2.40000009536743,6.69999980926514,42.0,27.0,20.0,2018.0,790.909301757812,266.0,99.0,15.7857141494751,10.5,172.0,283.0,43.0,175.0,132.0,235.0,2018.0,2019.0,111.0,56.83415,0.0,0.0,0.0,0.0,23000.0,92.0,18.0,0.0,0.0,65.5,175.5,216.8346375,25.6410256410257,0.0,36.4655762158848,72.3646723646724,2018,2018.0,2019.0
674,AP_1604,AP,AP,15.96,80.45,Kharif,1.01171566742883,male,3.0,General,2.42811760182918,6.0,90.0,100.0,90.0,10.0,2.0,2.0,4.0,0.0,no,2018-07-18,17.0,2018-08-23,23.0,2018-12-18,Improved,Line,Transplanted,50.0,1.0,8.0,3.0,3.0,2.0,,,20.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,60.0,4.0,60.0,30.0,60.0,60.0,25.0,180.0,4.0,60.0,30.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,0,,0,,,,5559.8625,1200.0,,2.4,,Owned,1.29999995231628,6.0,29.0,3.0,3.5,6.59999990463257,36.0,35.0,39.2999992370605,2018.0,828.880310058594,271.0,94.0,18.8333339691162,8.19999980926514,181.0,284.0,36.0,153.0,117.0,235.0,2018.0,2018.0,103.0,120.488398,29.6525999999999,0.0,0.0,0.0,0.0,82.8,47.7,0.0,0.0,0.0,130.5,128.988809999999,43.1034482758622,49.4252873563218,45.9729801368043,29.4252873563218,2018,2018.0,2018.0
675,AP_1605,AP,AP,17.77,82.92,Kharif,0.40468626697153,male,3.0,General,0.809372533943061,5.0,20.0,15.0,60.0,15.0,2.0,2.0,3.0,10.0,no,2018-07-10,9.0,2018-08-23,23.0,2018-12-22,Improved,Line,Transplanted,75.0,0.0,0.0,2.0,2.0,2.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.43133485765,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,0,,0,,,,5436.31,1300.0,,0.4,,Owned,1.29999995231628,11.0,29.0,1.79999995231628,2.70000004768372,6.30000019073486,38.0,33.0,21.2999992370605,2018.0,1241.67834472656,263.0,102.0,18.6363639831543,7.5,173.0,283.0,44.0,165.0,121.0,235.0,2018.0,2018.0,110.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,,,,2018,2018.0,2018.0
676,AP_1606,AP,AP,16.42,80.09,Kharif,0.202343133485765,male,2.0,OBC,0.809372533943061,5.0,95.0,90.0,20.0,7.0,2.0,2.0,4.0,0.0,no,2018-07-20,19.0,2018-08-23,23.0,2018-12-29,Improved,Line,Transplanted,50.0,1.0,8.0,2.0,2.0,2.0,,,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.2,0.0,0.0,23.0,15.0,23.0,45.0,15.0,85.0,50.0,50.0,15.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,50,45.0,0,,,,5238.626,1300.0,,0.2,,Owned,1.39999997615814,14.0,30.0,2.0,2.59999990463257,6.69999980926514,37.0,33.0,27.1000003814697,2018.0,831.880126953125,266.0,99.0,16.615385055542,14.3333330154419,173.0,283.0,34.0,162.0,128.0,235.0,2018.0,2018.0,110.0,227.3366,74.1315000000001,0.0,0.0,0.0,0.0,28.06,18.0,0.0,0.0,10.0,56.06,277.054126,18.9083125222975,16.0542276132715,36.7112381499057,34.9268640742062,2018,2018.0,2018.0
677,AP_1607,AP,AP,15.98,80.49,Kharif,0.768903907245908,male,3.0,General,1.54185467716153,3.0,90.0,100.0,85.0,15.0,2.0,2.0,4.0,0.0,no,2018-07-19,18.0,2018-08-23,23.0,2018-12-28,Improved,Line,Transplanted,50.0,1.0,8.0,3.0,3.0,2.0,,,30.0,0.0,0.0,50.0,0.0,0.0,0.0,3844.51953622954,0.15,0.15,0.0,0.0,0.0,0.0,0.0,40.0,4.0,50.0,30.0,50.0,60.0,0.0,80.0,4.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,0,,0,,,,4942.1,1300.0,,1.524,,Owned,1.29999995231628,5.0,26.0,2.29999995231628,3.29999995231628,6.69999980926514,38.0,36.0,27.7999992370605,2018.0,828.880310058594,271.0,94.0,18.8333339691162,8.19999980926514,181.0,284.0,35.0,162.0,127.0,235.0,2018.0,2018.0,103.0,47.8603368421052,39.0165789473684,0.0,0.0,0.0,5000.0,64.4,14.4,0.0,0.0,0.0,78.8,102.483547368421,48.2233502538071,41.6243654822335,41.6261937602924,29.1878172588832,2018,2018.0,2018.0
678,AP_1608,AP,AP,17.75,82.63,Kharif,0.809372533943061,male,1.0,OBC,1.21405880091459,6.0,25.0,30.0,45.0,45.0,2.0,2.0,3.0,40.0,no,2018-07-18,17.0,2018-08-23,23.0,2018-12-12,Improved,Line,Transplanted,75.0,1.0,,2.0,2.0,1.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4856.23520365836,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,0,,0,,,,4942.1,1300.0,,0.8,,Owned,1.29999995231628,9.0,29.0,1.89999997615814,2.90000009536743,6.30000019073486,38.0,33.0,25.0,2018.0,1598.90625,253.0,112.0,20.3333339691162,8.75,177.0,267.0,36.0,147.0,111.0,235.0,2018.0,2018.0,90.0,0.0,0.0,0.0,0.0,0.0,5999.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,,,,2018,2018.0,2018.0
679,AP_1609,AP,AP,17.72,82.66,Kharif,0.40468626697153,male,1.0,OBC,0.40468626697153,4.0,25.0,30.0,40.0,45.0,1.0,2.0,3.0,20.0,no,2018-07-09,8.0,2018-08-23,23.0,2018-12-12,Improved,Line,Transplanted,75.0,1.0,,2.0,1.0,2.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.43133485765,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,0,,0,,,,4942.1,1300.0,,0.4,,Owned,1.29999995231628,7.0,30.0,1.60000002384186,2.70000004768372,6.30000019073486,38.0,32.0,20.2000007629395,2018.0,1437.30078125,252.0,113.0,15.6666669845581,7.66666650772095,173.0,282.0,45.0,156.0,111.0,235.0,2018.0,2018.0,109.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,,,,2018,2018.0,2018.0
681,AP_1610,AP,AP,17.88,82.82,Kharif,0.161874506788612,male,2.0,OBC,0.161874506788612,3.0,0.0,50.0,50.0,30.0,2.0,1.0,3.0,10.0,no,2018-07-04,3.0,2018-08-23,23.0,2018-12-27,Improved,Random,Transplanted,81.25,1.0,4.0,2.0,2.0,1.0,,,0.0,0.0,0.0,20.0,0.0,0.0,0.0,971.247040731673,0.15,0.15,0.0,0.0,0.0,0.0,20.0,25.0,90.0,0.0,,0.0,,20.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,0,,0,,,,4942.1,1300.0,,0.16,,Owned,1.39999997615814,7.0,33.0,1.79999995231628,3.0,6.40000009536743,33.0,34.0,23.7000007629395,2018.0,1464.50708007812,249.0,116.0,16.3636360168457,9.0,171.0,269.0,50.0,176.0,126.0,235.0,2018.0,2018.0,98.0,56.8341500000001,74.1315000000001,0.0,0.0,0.0,6000.00000000001,20.7,3.6,0.0,0.0,0.0,24.3,150.1162875,32.9218106995885,52.6748971193416,52.6724989785002,0.0,2018,2018.0,2018.0
682,AP_1611,AP,AP,17.77,82.92,Kharif,0.809372533943061,male,1.0,General,1.21405880091459,5.0,20.0,35.0,50.0,15.0,2.0,2.0,3.0,10.0,no,2018-07-19,18.0,2018-08-23,23.0,2018-12-21,Improved,Line,Transplanted,75.0,0.0,0.0,2.0,2.0,1.0,2.0,,0.0,0.0,0.0,160.0,0.0,0.0,0.0,4046.8626697153,0.15,0.15,0.0,0.0,0.0,0.0,150.0,25.0,60.0,0.0,,0.0,,75.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,0,,0,,,,4942.1,1300.0,,0.8,,Owned,1.29999995231628,11.0,29.0,1.79999995231628,2.70000004768372,6.30000019073486,38.0,33.0,21.2999992370605,2018.0,1241.67834472656,263.0,102.0,18.6363639831543,7.5,173.0,283.0,35.0,155.0,120.0,235.0,2018.0,2018.0,110.0,42.6256125,118.6104,0.0,0.0,0.0,4999.99999999999,80.5,13.5,0.0,0.0,0.0,94.0,116.13935,42.5531914893617,87.7659574468085,87.7652578561875,0.0,2018,2018.0,2018.0
683,AP_1612,AP,AP,17.83,82.94,Kharif,0.809372533943061,male,1.0,General,1.61874506788612,4.0,35.0,40.0,60.0,18.0,2.0,2.0,3.0,10.0,no,2018-07-18,17.0,2018-08-23,23.0,2018-12-28,Improved,Line,Transplanted,75.0,0.0,0.0,2.0,2.0,1.0,1.0,,0.0,0.0,0.0,150.0,0.0,0.0,0.0,4856.23520365836,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,100.0,0.0,,0.0,,0.0,,0.0,150.0,30.0,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,0,,0,,,,4942.1,1300.0,,0.8,,Owned,1.29999995231628,5.0,30.0,1.60000002384186,2.79999995231628,6.40000009536743,35.0,35.0,19.8999996185303,2018.0,1297.29174804688,262.0,103.0,17.5454540252686,7.25,172.0,283.0,36.0,163.0,127.0,235.0,2018.0,2018.0,111.0,84.6334625,138.9965625,0.0,0.0,0.0,5999.99999999999,0.0,18.0,22.5,0.0,0.0,40.5,50.0387625,98.7654320987655,44.4444444444444,55.5569294904126,55.5555555555556,2018,2018.0,2018.0
684,AP_1613,AP,AP,17.59,82.67,Kharif,1.21405880091459,male,3.0,OBC,1.21405880091459,6.0,50.0,75.0,55.0,10.0,2.0,3.0,3.0,20.0,no,2018-07-17,16.0,2018-08-23,23.0,2018-12-05,Improved,Random,Transplanted,75.0,1.0,4.0,2.0,2.0,1.0,,,0.0,0.0,0.0,50.0,0.0,0.0,0.0,3642.17640274377,0.15,0.15,0.0,0.0,0.0,0.0,0.0,250.0,60.0,0.0,,0.0,,200.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,0,,0,,,,4942.1,1300.0,,1.2,,Owned,1.29999995231628,11.0,29.0,1.5,2.70000004768372,6.30000019073486,38.0,33.0,18.7999992370605,2018.0,1250.94604492188,257.0,108.0,13.9285717010498,6.66666650772095,177.0,284.0,37.0,141.0,104.0,235.0,2018.0,2018.0,107.0,75.7788666666667,24.7105,0.0,0.0,0.0,3000.0,115.0,36.0,0.0,0.0,0.0,151.0,124.376183333333,39.7350993377483,23.841059602649,76.1560593527351,0.0,2018,2018.0,2018.0
685,AP_1614,AP,AP,17.48,82.6,Kharif,0.202343133485765,male,1.0,General,0.809372533943061,4.0,0.0,40.0,30.0,27.0,2.0,1.0,3.0,10.0,no,2018-07-19,18.0,2018-08-23,23.0,2018-12-29,Improved,Line,Transplanted,75.0,1.0,4.0,2.0,2.0,2.0,,,0.0,0.0,0.0,95.0,0.0,0.0,0.0,1011.71566742883,0.15,0.15,0.0,0.0,0.0,0.0,0.0,75.0,30.0,25.0,60.0,0.0,,50.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,0,,0,,,,4942.1,1300.0,,0.2,,Owned,1.29999995231628,11.0,28.0,1.89999997615814,3.0,6.30000019073486,40.0,32.0,22.2000007629395,2018.0,1326.49182128906,263.0,102.0,20.3999996185303,6.33333349227905,177.0,268.0,35.0,163.0,128.0,235.0,2018.0,2018.0,91.0,113.6683,281.6997,0.0,0.0,0.0,5000.00000000002,46.0,9.0,0.0,0.0,0.0,55.0,271.8155,18.1818181818182,16.3636363636364,62.7263713805872,62.7272727272727,2018,2018.0,2018.0
686,AP_1615,AP,AP,16.14,80.54,Kharif,0.809372533943061,male,2.0,General,2.02343133485765,3.0,95.0,90.0,40.0,1677777.0,2.0,2.0,4.0,20.0,yes,2018-07-16,15.0,2018-08-23,23.0,2018-12-19,Improved,Line,Transplanted,25.0,1.0,8.0,2.0,2.0,2.0,,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.2,0.0,180.0,90.0,30.0,55.0,65.0,0.0,,200.0,100.0,30.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,150,65.0,0,,,,4694.995,1450.0,,1.2,,Owned,1.29999995231628,5.0,29.0,1.89999997615814,3.0,6.69999980926514,35.0,36.0,40.5999984741211,2018.0,883.358276367188,265.0,100.0,15.9230766296387,9.25,178.0,283.0,38.0,156.0,118.0,235.0,2018.0,2018.0,105.0,170.50245,74.1315,0.0,0.0,0.0,0.0,149.5,54.0,0.0,0.0,30.0,233.5,288.4950875,16.2740899357602,50.8779443254818,50.8778160737313,25.4389721627409,2018,2018.0,2018.0
687,AP_1616,AP,AP,17.73,82.56,Kharif,0.161874506788612,male,1.0,ST,0.40468626697153,3.0,0.0,40.0,45.0,12.0,2.0,2.0,3.0,5.0,no,2018-07-18,17.0,2018-08-23,23.0,2018-12-13,Improved,Random,Transplanted,93.75,1.0,6.0,2.0,2.0,2.0,,,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2104.36858825196,0.15,0.15,0.0,0.0,0.0,0.0,25.0,50.0,30.0,0.0,,0.0,,25.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,0,,0,,,,4633.21875,1500.0,,0.32,,Owned,1.29999995231628,8.0,33.0,1.79999995231628,2.79999995231628,6.40000009536743,35.0,32.0,22.2999992370605,2018.0,1502.55090332031,249.0,116.0,17.0909099578857,9.0,176.0,275.0,36.0,148.0,112.0,235.0,2018.0,2018.0,99.0,98.8420000000001,0.0,0.0,0.0,0.0,13000.0,34.5,4.5,0.0,0.0,0.0,39.0,240.927375,19.2307692307692,41.025641025641,58.9762786399843,58.974358974359,2018,2018.0,2018.0
688,AP_1617,AP,AP,15.95,80.5,Kharif,3.43983326925801,male,3.0,General,5.05857833714413,3.0,100.0,95.0,35.0,9.0,2.0,2.0,4.0,0.0,yes,2018-07-26,25.0,2018-08-23,23.0,2018-12-20,Improved,Line,Transplanted,50.0,1.0,8.0,3.0,2.0,2.0,,,20.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.15,0.15,0.2,0.0,0.0,0.0,0.0,212.0,6.0,212.0,30.0,212.0,60.0,0.0,425.0,6.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,100.0,0,,0,,0,,,,4622.31705882353,1200.0,,5.0,,Owned,1.29999995231628,5.0,28.0,2.20000004768372,3.29999995231628,6.69999980926514,36.0,36.0,27.5,2018.0,801.472351074219,273.0,92.0,20.6363639831543,8.19999980926514,179.0,289.0,28.0,147.0,119.0,235.0,2018.0,2018.0,110.0,56.83415,38.3739529411764,0.0,0.0,0.0,0.0,292.56,76.5,0.0,0.0,20.0,389.06,113.104319176471,40.8677324834216,49.8689148203362,44.7286190026635,25.0655425898319,2018,2018.0,2018.0
689,AP_1618,AP,AP,16.22,80.67,Kharif,0.809372533943061,male,3.0,OBC,3.23749013577224,4.0,80.0,95.0,20.0,3.0,2.0,2.0,3.0,0.0,no,2018-07-20,19.0,2018-08-23,23.0,2019-01-10,Improved,Line,Transplanted,31.25,1.0,8.0,3.0,3.0,3.0,,3.0,90.0,0.0,0.0,50.0,0.0,0.0,0.0,8093.72533943061,0.15,0.15,0.2,0.0,0.2,0.0,10.0,100.0,20.0,70.0,55.0,45.0,85.0,0.0,100.0,20.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,20.0,0,,100,55.0,0,,,,4571.4425,800.0,,3.2,,Leased,1.39999997615814,6.0,29.0,2.0,3.0,6.59999990463257,35.0,36.0,25.3999996185303,2018.0,956.799682617188,268.0,97.0,19.1818180084229,9.39999961853027,177.0,283.0,34.0,174.0,140.0,235.0,2018.0,2019.0,106.0,56.83415,37.06575,0.0,0.0,0.0,10000.0,103.5,18.0,0.0,0.0,24.0,145.5,179.7688875,25.4295532646048,5.9106529209622,43.9842517243147,43.9862542955327,2018,2018.0,2019.0
